specObjID,plate,mjd,fiberid,redshift
7658515860437620736,6802,56456,526,2.658654
8323801214262466560,7393,56749,84,2.659315
7664025512751421440,6807,56429,90,2.875694
7664206382414190592,6807,56429,748,2.861352
7665142067044308992,6808,56443,56,2.849658
8328522798445385728,7397,57129,877,2.861953
8329610484484691968,7398,56781,738,2.858582
7674177853618149376,6816,56444,160,2.852413
7674372467176265728,6816,56444,868,2.85809
7675422500965341184,6817,56455,592,2.884742
7680028354184239104,6821,56396,964,2.869097
7684483030929659904,6825,56717,786,2.853557
8350887683279837184,7417,56753,320,2.887303
7685613049508812800,6826,56449,801,2.665177
7688820324994144256,6829,56453,181,2.659869
7690125170015754240,6830,56429,832,2.65852
7692341235651205120,6832,56426,702,2.659652
7693521286287611904,6833,56413,899,2.662977
7695542738532718592,6835,56420,61,2.652334
8364579351606614016,7429,56740,978,2.857175
7695557581939693568,6835,56420,115,2.886727
7695771162073389056,6835,56420,892,2.85813
7696673861505669120,6836,56443,80,2.662549
7698904770363545600,6838,56429,4,2.662379
7699116976107706368,6838,56429,776,2.867924
8385749623348942848,7448,56739,171,2.88403
7701266800512882688,6840,56685,405,2.858454
7742876991066757120,6877,56544,230,2.863322
7745327527523276800,6879,56539,953,2.870746
7746358594619332608,6880,56543,608,2.887528
7747505660074678272,6881,56540,685,2.65607
7843148606651783168,6966,56748,472,2.656595
8534350547612096512,7580,56955,106,2.664396
7844391049741228032,6967,56447,896,2.865379
7845494409592592384,6968,56443,814,2.866832
7410706827204384768,6582,56274,122,2.659005
7410880550041573376,6582,56274,754,2.88184
8545735990333167616,7590,56944,566,2.85816
8545777771775023104,7590,56944,718,2.84907
7853308643378485248,6975,56720,570,2.860991
7860000816253655040,6981,56443,340,2.652449
7860156946904799232,6981,56443,908,2.870918
7862373562413504512,6983,56447,780,2.857505
7917528639478192128,7032,56471,729,2.861579
8563669025535842304,7606,56977,270,2.660239
7924272770602784768,7038,56571,688,2.655701
7925262880840374272,7039,56572,194,2.873477
7926412970036582400,7040,56574,282,2.865114
7937811057309145088,7050,56573,788,2.856658
7937812431698679808,7050,56573,793,2.884293
8582815369991051264,7623,56901,292,2.853237
8586206539282667520,7626,56934,341,2.875206
8587428096684349440,7627,56933,689,2.864365
8591902015302686720,7631,57279,581,2.86831
7946612648225036288,7058,56593,40,2.877268
8596257450705049600,7635,56979,42,2.660875
8596293459710859264,7635,56979,173,2.865932
7946789119841294336,7058,56593,682,2.861652
8600792941504780288,7639,57297,158,2.658953
8600859187080353792,7639,57297,399,2.882763
8600939726307088384,7639,57297,692,2.664747
7946814958364547072,7058,56593,776,2.866198
8606473293955094528,7644,57327,343,2.876631
7972593559760295936,7081,56684,350,2.870109
7972697463609120768,7081,56684,728,2.656124
7974856905083607040,7083,56722,392,2.876316
7978242575189694464,7086,56658,421,2.881962
7978273361515272192,7086,56658,533,2.659163
7979258248703531008,7087,56637,20,2.869011
7980522687411017728,7088,56657,524,2.883342
7980553473736595456,7088,56657,636,2.879857
7980563644219152384,7088,56657,673,2.865449
7981579867908233216,7089,56661,274,2.888558
7982672782432688128,7090,56659,154,2.662467
8626824979827415040,7662,57358,654,2.868936
7983765147218106368,7091,56658,32,2.886187
7985151631800162304,7092,56683,980,2.871633
7986127997689419776,7093,56657,436,2.87794
7989468039572903936,7096,56683,299,2.857182
7989581564148471808,7096,56683,712,2.853896
7990639843821770752,7097,56667,466,2.878309
7991639849546569728,7098,56661,8,2.657033
7992903738246584320,7099,56666,510,2.865569
8639298114124273664,7673,57329,975,2.662685
8640427862825129984,7674,57359,989,2.65487
7997267699813341184,7103,56661,2,2.663073
8644831130724620288,7678,57282,624,2.853049
7998429884442761216,7104,56711,134,2.652337
8000755900486014976,7106,56663,404,2.662977
8001855963161450496,7107,56740,310,2.864922
8001888948510283776,7107,56740,430,2.877392
8005181436180322304,7110,56746,120,2.868257
8008658641115961344,7113,56711,482,2.850888
8670773559067695104,7701,57356,794,2.66361
8011947279891322880,7116,56681,158,2.873363
8014276320480745472,7118,56686,439,2.84881
8014333220207482880,7118,56686,646,2.853498
8019926436529068032,7123,56726,514,2.848994
8025475669046876160,7128,56567,222,2.867419
8026637852870989824,7129,56569,354,2.86636
8027784643481982976,7130,56568,430,2.879416
8030149418065090560,7132,56565,841,2.873449
8032276148447893504,7134,56566,386,2.664026
8035632682569586688,7137,56566,309,2.875395
8035643402807957504,7137,56566,348,2.865557
8036709379431749632,7138,56572,130,2.664705
8706750966450640896,7733,58103,607,2.664576
8039131603497408512,7140,56569,750,2.855167
8040290213808068608,7141,56565,869,2.654087
8042312490686896128,7143,56572,34,2.850485
8042398252593862656,7143,56572,346,2.865925
8044818827358525440,7145,56567,960,2.883658
8045858415703250944,7146,56573,646,2.868308
8046816090347821056,7147,56574,34,2.871735
8047065679487326208,7147,56574,942,2.857818
8061450865410856960,7160,56599,27,2.853994
8062572917463209984,7161,56625,13,2.875572
8062737569329469440,7161,56625,612,2.872632
8063783754307753984,7162,56605,322,2.886087
8064858801600485376,7163,56593,137,2.85136
8065975080847693824,7164,56597,102,2.885048
8069437443081000960,7167,56604,410,2.888952
8071768408134539264,7169,56628,698,2.858427
8201080872088393728,7284,56683,94,2.889509
8201219960309307392,7284,56683,600,2.661914
8203328830540371968,7286,57096,80,2.884775
8840582678426441728,7852,56987,60,2.850176
8844095343601932288,7855,57011,551,2.885556
8846338076924205056,7857,57278,518,2.868287
8214672766043183104,7296,57046,389,2.663135
8215725823204022272,7297,57040,124,2.658877
8223667040986355712,7304,56745,342,2.876615
8225835551770826752,7306,56684,39,2.856139
8228157170992306176,7308,56709,293,2.661177
8234875191752415232,7314,56990,157,2.661643
8859907420337756160,7869,57012,731,2.85301
8241831247569246208,7320,56722,887,2.860779
8866544346864048128,7875,56980,300,2.857433
8866663643875661824,7875,56980,734,2.880678
8262998222085314560,7339,56799,68,2.656656
8263083709114374144,7339,56799,379,2.884193
8263179366625990656,7339,56799,727,2.887197
8868857168197343232,7877,56898,522,2.870787
8263180191259711488,7339,56799,730,2.858602
8264202493367703552,7340,58657,353,2.662692
8301317854785198080,7373,56990,210,2.658764
8303578175663003648,7375,56981,241,2.660672
8308256318264989696,7379,56713,876,2.85377
8877954809631889408,7885,57336,851,2.855694
8311454252498442240,7382,56991,222,2.653423
8313777790815328256,7384,56715,483,2.862052
8317226139576981504,7387,57038,740,2.887731
8319304761796220928,7389,56769,110,2.652987
8320433966294521856,7390,57130,122,2.849535
8321590646671693824,7391,56781,234,2.862122
8321689602718193664,7391,56781,594,2.659986
8324016168785696768,7393,56749,866,2.656282
8328352649020987392,7397,57129,258,2.85687
9076078848882530304,8061,58253,726,2.863769
9078183302779918336,8063,57576,190,2.871947
8334043715854424064,7402,56810,482,2.884114
8338587172694415360,7406,56805,627,2.873225
8340710329228220416,7408,56780,159,2.880796
9192028378454317056,8164,57127,660,2.885237
8382491495199168512,7445,56720,606,2.870351
8384633894042097664,7447,56746,208,2.853235
8385899981564041216,7448,56739,718,2.654449
8459011458185058304,7513,56780,456,2.663815
8462479867648432128,7516,56782,786,2.655464
8527820273009055744,7574,56945,925,2.850147
8529867563710306304,7576,56948,181,2.874575
8531218313677920256,7577,56944,999,2.662846
8532301057954699264,7578,56956,842,2.882703
8533205406234990592,7579,56954,36,2.859667
8533284296194283520,7579,56954,323,2.865278
8534520422158587904,7580,56955,724,2.656435
8541144983591475200,7586,57186,248,2.874545
7852033205226199040,6974,56442,26,2.87118
8548059258452989952,7592,56947,826,2.869393
8554822629504342016,7598,56956,855,2.663942
8557060411014535168,7600,56984,804,2.856699
8565910929208006656,7608,56945,234,2.876719
8574867275328542720,7616,56902,49,2.868661
8579369225722025984,7620,56904,43,2.858696
9329466781079984128,8286,57062,946,2.865555
8608675619822393344,7646,57570,163,2.857671
8608854015584000000,7646,57570,812,2.856172
8612114067627464704,7649,57574,384,2.664885
8613279000213870592,7650,57575,526,2.664818
8616643501281794048,7653,57306,478,2.853956
8623333475653801984,7659,57060,240,2.8563
8627937410213500928,7663,57328,605,2.850624
8632292854876887040,7667,57580,66,2.86723
8633459436697180160,7668,57579,214,2.664883
8634578185584138240,7669,57329,188,2.86765
8634652677496920064,7669,57329,459,2.866945
8634696932839938048,7669,57329,620,2.876502
9438550436833679360,8383,57518,478,2.867427
8644841850962991104,7678,57282,663,2.872776
8652593129369917440,7685,57062,190,2.860559
8662884563188733952,7694,57359,766,2.857384
8672864829797849088,7703,57333,210,2.86574
9469984930505447424,8411,57875,148,2.881878
8679632329453623296,7709,57666,254,2.856038
8680792874345060352,7710,58284,380,2.8638
8681992156301514752,7711,57667,647,2.857466
8691981501599078400,7720,58101,124,2.876253
8693289908004214784,7721,57360,788,2.65341
8695550521862543360,7723,58430,820,2.879996
8696529362156279808,7724,58434,285,2.859068
8705623692238149632,7732,58108,602,2.849176
8708877147614500864,7735,58136,150,2.65594
8715619626820851712,7741,58078,103,2.858107
8715690270442936320,7741,58078,360,2.860053
9496016961244780544,8434,57484,644,2.652271
8733733261522786304,7757,58392,464,2.883423
8733736560057669632,7757,58392,476,2.879724
8733831118057658368,7757,58392,820,2.856559
8733834966348355584,7757,58392,834,2.853471
8737203864741369856,7760,58080,802,2.865991
8741627199382378496,7764,58042,510,2.849136
8748489251484882944,7770,58044,898,2.860722
8803483786631469056,7819,57280,263,2.656728
8811454965199689728,7826,56931,590,2.856287
9578245044449859584,8507,57878,780,2.852271
9583854753194203136,8512,57903,708,2.656673
8825979513282516992,7839,56900,182,2.86036
8828263749695854592,7841,56960,300,2.661949
8829451770986256384,7842,56899,526,2.864829
9591590097322792960,8519,58198,177,2.654004
8842889178977163264,7854,56989,259,2.879282
8844101116037978112,7855,57011,572,2.658698
9606315578722899968,8532,58022,500,2.664637
8854246859046410240,7864,56979,618,2.852302
9617505032187697152,8542,57933,247,2.663494
8861067405172168704,7870,57016,855,2.872825
9838258920589907968,8738,57402,529,2.662586
8864239226222565376,7873,57307,106,2.857803
8864276059862095872,7873,57307,240,2.870841
8866632582672177152,7875,56980,621,2.853153
8262985026653935616,7339,56722,20,2.857718
9850711169383553024,8749,57684,774,2.66031
8872273633051170816,7880,57336,663,2.883085
9859534212922890240,8757,58428,104,2.874107
8877952885486540800,7885,57336,844,2.859182
8884665129029097472,7891,57332,687,2.863061
9862903103866820608,8760,57672,72,2.883291
8899274615341471744,7904,57358,588,2.848956
8909500622816172032,7913,57333,926,2.857443
9070454279249352704,8056,57186,744,2.874179
9190968997692332032,8163,57049,902,2.855825
9193114150330718208,8165,57374,514,2.863812
9194202112992761856,8166,57130,376,2.854648
9952003680810326016,8839,57846,634,2.859533
9200900892500711424,8172,57423,170,2.848788
9200958616861169664,8172,57423,380,2.852875
9962027379051485184,8848,57875,236,2.879096
9965517496873408512,8851,57460,645,2.661881
9215498009005283328,8185,57431,26,2.66309
9215759692772694016,8185,57431,978,2.864033
9225804280744925184,8194,57401,656,2.851866
9978915050487044096,8863,57724,233,2.857561
9981134959463913472,8865,57426,117,2.874357
9983453830057318400,8867,57460,361,2.870891
9987917298500130816,8871,57519,215,2.653998
9231318606889113600,8199,57428,237,2.861201
9234790601979090944,8202,58158,580,2.658585
9243651553906415616,8210,57426,48,2.652846
9243671070237808640,8210,57426,119,2.659259
9243771400673843200,8210,57426,484,2.862375
9247139497468254208,8213,58487,449,2.881191
10310007413848430592,9157,57742,516,2.655388
8544706022849402880,7589,56946,915,2.882792
9258356697344530432,8223,57429,297,2.87078
10324754618689804288,9170,58048,918,2.882758
10329155689226983424,9174,58070,545,2.875805
9269637969207384064,8233,57887,378,2.861914
9270772382997698560,8234,57450,409,2.869736
9324833988484028416,8282,57041,476,2.848707
9329365076254414848,8286,57062,576,2.866537
9329444241091614720,8286,57062,864,2.663409
9337196902595450880,8293,57361,396,2.873599
9338266177720571904,8294,57365,190,2.886356
9338322802569402368,8294,57365,396,2.862398
9343986111767402496,8299,57346,519,2.867352
9409374906511284224,8357,58157,834,2.872316
9409384802115934208,8357,58157,870,2.663066
10748016839395399680,9546,57864,641,2.880498
10749016569369876480,9547,57806,182,2.660186
9418419477299877888,8365,57450,970,2.656459
10754852227468515328,9552,57814,932,2.857689
10754853601858050048,9552,57814,937,2.664754
9422919778409142272,8369,57451,958,2.873374
9425097641686226944,8371,57786,689,2.86688
9427299413704071168,8373,57785,507,2.865494
9429518498600867840,8375,57520,388,2.858733
9438641696298784768,8383,57518,810,2.880148
9441963320926296064,8386,57518,606,2.888232
9444129908085512192,8388,57488,296,2.860829
9452160197063890944,8395,57834,838,2.868036
9454225898628995072,8397,57482,161,2.87174
9472223536548698112,8413,57897,100,2.659196
11555297253150447616,10263,58464,678,2.653436
9476863480281978880,8417,58175,596,2.878616
11567604631623456768,10274,58170,396,2.850963
9488210434760923136,8427,57846,916,2.880504
9489191198981904384,8428,57837,388,2.885924
9495848735965730816,8434,57484,32,2.882307
9496102173395933184,8434,57484,954,2.877894
9560195455025174528,8491,57488,652,2.660764
9561167984518780928,8492,58171,94,2.858086
9564672391378130944,8495,57481,555,2.852487
12078820365243275264,10728,58248,604,2.855643
12078874241313036288,10728,58248,800,2.883265
9570352192747231232,8500,57432,738,2.664884
9578060326496393216,8507,57878,108,2.858582
9578091387699877888,8507,57878,221,2.867318
9583872895136061440,8512,57903,774,2.87045
9587277262862178304,8515,58192,871,2.65217
9594971920128038912,8522,58193,192,2.862131
9595013151814080512,8522,58193,342,2.652524
9606305957996156928,8532,58022,465,2.887765
9607484359499339776,8533,58017,656,2.867218
9619752989549156352,8544,58281,233,2.881362
9619759311741016064,8544,58281,256,2.886803
9833630805297223680,8734,57642,76,2.862846
9842683079864637440,8742,57364,240,2.878151
9847131171468892160,8746,58396,38,2.869234
9859543558771726336,8757,58428,138,2.889449
12445926959745357824,11054,58424,834,2.851624
9861977590423902208,8759,57700,801,2.659174
9862005627970410496,8759,57700,903,2.872578
9895656175600687104,8789,57358,443,2.658242
12460506210444269568,11067,58507,625,2.655244
9933841391276021760,8823,57446,96,2.664847
9936266914010781696,8825,57451,728,2.856974
9937272417411160064,8826,57452,290,2.86514
9937448064393697280,8826,57452,929,2.882237
9942870855674779648,8831,57448,177,2.866228
9944011324060358656,8832,57445,230,2.882274
9945109192024283136,8833,57779,128,2.865394
9956599632317667328,8843,57423,970,2.872057
9961058701824776192,8847,57429,808,2.853715
9961970754202654720,8848,57875,30,2.660034
12494232630366328832,11097,58522,441,2.858381
9965542785640847360,8851,57460,737,2.865134
9965568074408286208,8851,57460,829,2.864681
9974602211563689984,8859,57452,927,2.872951
9976807007372728320,8861,57459,756,2.866334
12512289083568183296,11113,58425,594,2.653277
9995896183967733760,8878,57785,570,2.658982
10297590359191214080,9146,58042,399,2.880243
10298625824199563264,9147,58038,70,2.657753
10298668155397232640,9147,58038,224,2.881504
12718355154799450112,11296,58425,690,2.655498
12737332175755827200,11313,58426,96,2.850825
10320239474240673792,9166,58051,876,2.875792
12770041547153758208,11342,58425,308,2.663448
12772423364435531776,11344,58438,781,2.879822
12773377465482762240,11345,58428,156,2.880401
10334828612960933888,9179,57682,703,2.660814
10357236110212749312,9199,57684,301,2.858172
10360704795007014912,9202,57713,632,2.656878
10374136153687480320,9214,57684,343,2.654235
10376555079419582464,9216,57693,951,2.868795
10402381788374915072,9239,58018,700,2.862816
10403406252780836864,9240,57687,331,2.662381
12811747122925033472,11379,58438,480,2.657297
10486864408495806464,9314,57716,846,2.851695
10487960346660460544,9315,57713,737,2.662237
10500367785674430464,9326,57716,819,2.66511
10503741086878685184,9329,57688,803,2.664411
10509163603751622656,9334,57712,50,2.863714
10529646682303649792,9352,57805,839,2.888914
10532983975122851840,9355,57814,692,2.86224
12820676258095716352,11387,58512,196,2.855301
10542994201930651648,9364,57699,245,2.873991
13098909874057926656,11634,58484,692,2.663951
10544271560403081216,9365,57749,796,2.889175
10545276239102629888,9366,57746,355,2.664242
10546480479414278144,9367,57758,640,2.664268
10556472571477645312,9376,58072,127,2.867177
13118042476345841664,11651,58511,664,2.874583
10568886882875496448,9387,58101,234,2.883794
10575783844421851136,9393,58100,749,2.878078
10609515486772484096,9423,58100,584,2.855337
10626374024270469120,9438,58135,475,2.874477
10628621699858585600,9440,58072,460,2.858393
10630830618785896448,9442,58076,304,2.657417
10632098905414981632,9443,58074,822,2.876685
10750146317215094784,9548,57785,196,2.86463
10750318390784841728,9548,57785,822,2.858268
14126860894500837376,12547,58928,708,2.854172
308524644116228096,274,51913,102,2.960663
10750339831261583360,9548,57785,900,2.884816
10752417083637913600,9550,57787,265,2.657377
10752613896219285504,9550,57787,981,2.867438
10759228283596068864,9556,57805,468,2.881574
10763774489299015680,9560,57805,623,2.653967
409894120098654208,364,52000,242,2.949967
10765966915686127616,9562,57817,407,2.657437
481923399749232640,428,51883,139,2.955297
10775104131989526528,9570,57805,880,2.875773
10786373852302956544,9580,57865,919,2.659537
10788540988731447296,9582,57806,611,2.875066
10791784547597178880,9585,57780,123,2.852134
10793145193353992192,9586,57787,977,2.887639
10795209526351255552,9588,57782,295,2.889369
10796477813533988864,9589,57813,813,2.853777
10796489083528173568,9589,57813,854,2.654742
10799799992447162368,9592,58083,611,2.878949
743161320127358976,660,52177,245,2.967576
10799809613173905408,9592,58083,646,2.854101
10813170054679779328,9604,58133,99,2.873706
10825783372783310848,9615,57870,930,2.854159
10837004163218692096,9625,57834,791,2.663909
11259198209485199360,10000,57716,724,2.870367
11516993841065646080,10229,58441,595,2.873907
11524751715418265600,10236,58154,146,2.870765
11530346580386535424,10241,58157,20,2.861831
11537228423748671488,10247,58162,480,2.665214
11540679795949197312,10250,58472,748,2.657972
11547254321046640640,10256,58193,90,2.851001
2156185518499457024,1915,53612,317,2.940331
11549542959516243968,10258,58492,224,2.661709
11549704312847620096,10258,58492,811,2.85688
11550845051094718464,10259,58190,865,2.882655
11552003661187274752,10260,58173,984,2.861947
11553090533279946752,10261,58462,842,2.868427
11554125449958545408,10262,58543,511,2.868108
11560830545803106304,10268,58487,328,2.663722
11581079694934824960,10286,58084,266,2.86845
11581189646097602560,10286,58084,666,2.860307
3497050137543417856,3106,54714,18,2.893008
11757948510959589376,10443,58155,639,2.662851
11763608247113897984,10448,58158,749,2.882742
11773612153374005248,10457,58141,279,2.662735
11774773512564398080,10458,58143,408,2.654092
11786139164059392000,10468,58131,796,2.657281
11792763172062255104,10474,58143,318,2.881746
11792773342544812032,10474,58143,355,2.858799
11794934432615651328,10476,58141,25,2.889084
11796115033142089728,10477,58136,224,2.872572
11797179635862886400,10478,58171,1,2.66362
11997813569762908160,10656,58163,815,2.860908
4039869690214111232,3588,55184,512,2.945918
4040982945770788864,3589,55186,466,2.970727
4042153925906028544,3590,55201,630,2.89709
12002275393031919616,10660,58466,663,2.654881
12006850460881541120,10664,58464,923,2.858999
4117446833630107648,3657,55244,112,2.953057
12082143089365637120,10731,58247,404,2.861975
12088950990604359680,10737,58254,595,2.660629
12090033459751573504,10738,58251,437,2.652981
12090095032402728960,10738,58251,661,2.870774
4137807039174039552,3675,55183,454,2.943651
4140071483740542976,3677,55205,500,2.934308
4141096228627961856,3678,55208,132,2.940366
12100278158823282688,10747,58220,843,2.882582
12102378230478297088,10749,58485,291,2.861547
12102382628524808192,10749,58485,307,2.852623
12103489831935694848,10750,58199,239,2.85686
12104754820415772672,10751,58220,745,2.857183
12105733665138694144,10752,58488,210,2.852916
12105738063185205248,10752,58488,226,2.662332
12111345568040900608,10757,58223,146,2.656507
12115881054512109568,10761,58283,262,2.870728
4161514710469203968,3696,55277,686,2.922715
12274776979295983616,10902,58396,786,2.880114
12282455691680307200,10909,58280,49,2.864878
12286062914000148480,10912,58253,884,2.877779
12288312239979780096,10914,58257,875,2.85986
12291676745476888576,10917,58252,827,2.884936
12295998101035177984,10921,58251,164,2.662033
12446971495875631104,11055,58429,538,2.886747
4250507531179546624,3775,55207,856,2.944905
4250519625807452160,3775,55207,900,2.947046
12457054567274928128,11064,58430,356,2.65394
12457175238676076544,11064,58430,795,2.653848
12462747289163945984,11069,58456,586,2.662055
12468287453915273216,11074,58488,261,2.853039
12473951313137522688,11079,58485,386,2.884436
12485261439194650624,11089,58467,572,2.871585
12485286178206275584,11089,58467,662,2.888728
12494212289401214976,11097,58522,367,2.878032
12507866574567528448,11109,58523,889,2.872794
12517831173555378176,11118,58522,276,2.661439
12522438125849696256,11122,58437,652,2.879338
12523416691064199168,11123,58429,116,2.663918
4297580373918111744,3817,55277,74,2.916382
12523589864145573888,11123,58429,746,2.66063
12696827267302840320,11277,58450,196,2.850231
4301184027724109824,3820,55542,896,2.962872
4302215644391430144,3821,55535,553,2.940772
12698045525263669248,11278,58395,532,2.853169
12705781139438327808,11285,58402,2,2.661042
12705939469112727552,11285,58402,578,2.66073
10314474178980632576,9161,57691,382,2.884742
10316671283996416000,9163,58043,183,2.862609
10320059704089532416,9166,58051,222,2.864732
12772377459825072128,11344,58438,614,2.664578
12773501160540887040,11345,58428,606,2.866638
4323727315165272064,3840,55574,988,2.907675
12816360674503710720,11383,58485,880,2.657375
12817439296031315968,11384,58522,708,2.879505
12817516811601074176,11384,58522,990,2.884464
13021243671592589312,11565,58507,768,2.881241
4340356873645742080,3855,55268,46,2.921227
13176626930026567680,11703,58526,801,2.66208
372827665154992128,331,52368,563,2.961977
380622916410173440,338,51694,250,2.970794
388583105650255872,345,51690,537,2.935622
4342823628049766400,3857,55272,828,2.939376
407582122006571008,362,51999,23,2.93301
409888072784701440,364,52000,220,2.928018
413280890739779584,367,51997,275,2.917986
422352688701794304,375,52140,510,2.966944
571005564839028736,507,52353,634,2.945697
610413429928257536,542,51993,639,2.953397
619371425467230208,550,51959,460,2.969981
725175783730997248,644,52173,350,2.939595
739821553557989376,657,52177,383,2.911769
742017828403570688,659,52199,181,2.94093
810703770152364032,720,52206,203,2.92664
897414831487870976,797,52263,264,2.897779
936779822485497856,832,52312,113,2.963962
962665350917285888,855,52375,76,2.947877
970675017408866304,862,52325,543,2.938709
1030228967195437056,915,52443,111,2.932699
1104572170895386624,981,52435,234,2.951283
1115910064486508544,991,52707,521,2.912178
4354029856935401472,3867,55652,636,2.920855
4354048548633073664,3867,55652,704,2.965034
1185645211078912000,1053,52468,264,2.943479
1475035581477054464,1310,53033,388,2.963201
1481781630992410624,1316,52790,354,2.930881
1498735825012156416,1331,52766,593,2.903931
1542602221227632640,1370,53090,434,2.937424
1614564981766907904,1434,53053,89,2.909928
1632608518458599424,1450,53120,195,2.967599
1706942373306591232,1516,52933,284,2.963959
1925463996715001856,1710,53504,637,2.94911
2002001282360961024,1778,53883,550,2.931089
2122386524652726272,1885,53230,237,2.918925
2165108600198948864,1923,53319,11,2.936824
2329511702908921856,2069,53376,90,2.954768
2330643930929981440,2070,53729,113,2.945301
2331863839282325504,2071,53741,455,2.902043
2405042656158705664,2136,53494,438,2.94423
2427511193569617920,2156,54525,258,2.896174
2445566543937955840,2172,54230,407,2.939808
2563847323121641472,2277,53705,630,2.953596
4418271017442760704,3924,55332,872,2.933172
2581696245550573568,2293,53730,28,2.945578
2591992072080746496,2302,53709,620,2.894416
2751847325121931264,2444,54082,538,2.902458
2870018169349629952,2549,54523,361,2.970703
2997178887823190016,2662,54505,121,2.904783
3118910493142575104,2770,54510,610,2.963826
3171787108796884992,2817,54627,462,2.910805
4423840593643591680,3929,55335,654,2.969656
3175207689001134080,2820,54599,618,2.900328
3181794309884110848,2826,54389,4,2.920851
3206718040536279040,2848,54453,564,2.906453
3234849596161157120,2873,54505,506,2.964922
3238216576918382592,2876,54581,467,2.901236
3238257533726517248,2876,54581,616,2.924634
3312499031728482304,2942,54521,369,2.939407
3521986237667844096,3128,54776,623,2.911814
3536511065040986112,3141,55008,216,2.963536
3541056442637328384,3145,54801,368,2.900297
3545628212069507072,3149,54806,616,2.920546
3548857477636399104,3152,54801,76,2.9446
3550009490759852032,3153,54790,171,2.967069
3553457834136018944,3156,54792,428,2.909209
3555619748907687936,3158,54794,101,2.955212
3581602034413051904,3181,54860,416,2.912553
3583867302791192576,3183,54833,465,2.911031
3587176833126342656,3186,54853,217,2.89123
3587198548480991232,3186,54853,296,2.901142
3588407460978860032,3187,54821,598,2.951794
3590511651557842944,3189,54833,61,2.904926
3613139876960116736,3209,54906,462,2.898301
3648054593436360704,3240,54883,505,2.890615
3672719113165316096,3262,54884,122,2.949046
3715607763733291008,3300,54914,502,2.898451
4038850442901608448,3587,55182,900,2.895732
4440776376698820608,3944,55660,826,2.957145
4444146924090841088,3947,55332,800,2.964345
4063570763147663360,3609,55201,720,2.923459
4070259092010326016,3615,55179,476,2.970454
4070300324182906880,3615,55208,626,2.964384
4116457273114777600,3656,55241,608,2.890985
4449625790498494464,3952,55330,252,2.942821
4449781371393824768,3952,55330,818,2.89553
4452943572673779712,3955,55678,34,2.950261
4119853663526344704,3659,55181,676,2.968411
4454148637048723456,3956,55656,322,2.933001
4454287450391730176,3956,55656,827,2.933856
4455391635078141952,3957,55664,748,2.915754
4457549426899310592,3959,55679,406,2.964113
4120904522234353664,3660,55209,403,2.911342
4120906996135516160,3660,55209,412,2.936742
4122029054546434048,3661,55614,398,2.962588
4462002998412072960,3963,55659,224,2.943097
4125508452901738496,3664,55245,768,2.954052
4129933991112628224,3668,55478,484,2.892011
4134561835654600704,3672,55484,936,2.930401
4142206185632978944,3679,55209,74,2.942939
4142277928766691328,3679,55209,335,2.971381
4144539899633358848,3681,55243,372,2.896824
4146705936449558528,3683,55178,60,2.954493
4151299147801319424,3687,55269,386,2.93281
4151308493650155520,3687,55269,420,2.949806
4153583931470665728,3689,55180,506,2.918052
4154754911387801600,3690,55182,670,2.896581
4155834908227688448,3691,55274,503,2.96653
4156892911815120896,3692,55186,256,2.899981
4158134260811978752,3693,55208,676,2.953623
4160240375402092544,3695,55212,146,2.970664
4160281057332320256,3695,55212,294,2.96722
4162648307175544832,3697,55290,714,2.947878
4164774216716277760,3699,55517,256,2.959142
4167132669543733248,3701,55540,644,2.9031
4223426835118315520,3751,55234,641,2.935819
4485736501184059392,3984,55333,550,2.895588
4232368888342665216,3759,55236,404,2.962945
4234600897551030272,3761,55272,332,2.934062
4511656937952401408,4007,55327,640,2.937803
4511725657429137408,4007,55327,890,2.913506
4511743249615181824,4007,55327,954,2.925277
4237900536006072320,3764,55514,48,2.899205
4239213352788973568,3765,55508,728,2.929879
4240166074665162752,3766,55213,98,2.91726
4517195178021509120,4012,55327,308,2.904872
4240293068258170880,3766,55213,560,2.916576
4244677920982063104,3770,55234,128,2.959156
4246967379790419968,3772,55277,265,2.922446
4247016582935762944,3772,55277,444,2.900457
4251546019945535488,3776,55209,538,2.930074
4251554266282743808,3776,55209,568,2.913214
4526234263197341696,4020,55332,424,2.960533
4252742288613332992,3777,55210,794,2.940732
4253650485268207616,3778,55213,2,2.935793
4253796720314701824,3778,55213,534,2.942154
4254985842291136512,3779,55222,764,2.970007
4255966057209288704,3780,55240,234,2.907978
4532014945882363904,4025,55350,974,2.909188
4260576309951092736,3784,55269,622,2.92756
4261635688934692864,3785,55241,380,2.962394
4261732996250621952,3785,55273,734,2.903104
4263820973730715648,3787,55565,138,2.920635
4269461462458849280,3792,55212,178,2.927791
4270565921922504704,3793,55214,100,2.931366
4270730298910857216,3793,55214,698,2.906332
4550889167115278336,4042,55626,6,2.896573
4271690722770704384,3794,55241,96,2.963713
4271706665689307136,3794,55241,154,2.899148
4554530749559363584,4045,55622,966,2.917258
4280943667689314304,3802,55528,990,2.919539
4283002498833471488,3804,55267,288,2.960138
4557887008467605504,4048,55602,888,2.933622
4285440120105228288,3806,55505,964,2.900983
4288772740318779392,3809,55533,800,2.894151
4289878032469219328,3810,56015,725,2.90598
4291965171994482688,3812,55513,126,2.938972
4565676494517721088,4055,55359,554,2.893722
